Date,Country Advertisers Mobile OS,Budget, Installs 
16/11/2016,EU Facebook iOS,0.00, 3 
16/11/2016,US Facebook Android,0.00, 25 
16/11/2016,US Facebook iOS,0.00, 22 
17/11/2016,EU Facebook Android,0.00, 10 
17/11/2016,US Facebook Android,0.00, 19 
17/11/2016,US Facebook iOS,0.00, 12 
18/11/2016,EU Facebook Android,0.00, 6 
18/11/2016,EU Facebook iOS,0.00, 1 
18/11/2016,US Facebook Android,0.00, 9 
18/11/2016,US Facebook iOS,0.00, 4 
19/11/2016,EU Facebook Android,0.00, 3 
19/11/2016,US Facebook Android,0.00, 3 
19/11/2016,US Facebook iOS,0.00, 1 
20/11/2016,EU Facebook Android,0.00, 3 
20/11/2016,US Facebook Android,0.00, 1 
13/12/2016,EU Facebook Android,"1,462.45"," 1,976 "
13/12/2016,EU Facebook iOS,153.96, 94 
13/12/2016,EU GoogleSearch Android,235.96, 719 
13/12/2016,EU GoogleSearch iOS,73.63, 78 
13/12/2016,US Facebook Android,"1,447.40", 426 
13/12/2016,US Facebook iOS,"1,249.54", 204 
13/12/2016,US GoogleSearch Android,"1,339.97", 619 
13/12/2016,US GoogleSearch iOS,322.67, 120 
14/12/2016,EU Facebook Android,"2,313.56"," 4,670 "
14/12/2016,EU Facebook iOS,327.63, 315 
14/12/2016,EU GoogleSearch Android,664.79," 2,277 "
14/12/2016,EU GoogleSearch iOS,222.32, 244 
14/12/2016,US Facebook Android,"1,773.94", 886 
14/12/2016,US Facebook iOS,"1,435.87", 431 
14/12/2016,US GoogleSearch Android,"2,578.25"," 1,161 "
14/12/2016,US GoogleSearch iOS,646.52, 231 
15/12/2016,EU Facebook Android,"4,376.31"," 6,895 "
15/12/2016,EU Facebook iOS,343.54, 307 
15/12/2016,EU GoogleSearch Android,894.26," 2,105 "
15/12/2016,EU GoogleSearch iOS,234.32, 200 
15/12/2016,US Facebook Android,"1,217.68", 663 
15/12/2016,US Facebook iOS,903.45, 339 
15/12/2016,US GoogleSearch Android,"2,472.37"," 1,247 "
15/12/2016,US GoogleSearch iOS,577.43, 187 
16/12/2016,EU Facebook Android,"4,389.95"," 6,315 "
16/12/2016,EU Facebook iOS,315.60, 238 
16/12/2016,EU GoogleSearch Android,846.32," 2,236 "
16/12/2016,EU GoogleSearch iOS,204.97, 181 
16/12/2016,US Facebook Android,985.53, 666 
16/12/2016,US Facebook iOS,588.94, 210 
16/12/2016,US GoogleSearch Android,"2,448.24"," 1,156 "
16/12/2016,US GoogleSearch iOS,571.44, 180 
17/12/2016,EU Facebook Android,"4,354.27"," 6,261 "
17/12/2016,EU Facebook iOS,288.44, 235 
17/12/2016,EU GoogleSearch Android,974.95," 2,200 "
17/12/2016,EU GoogleSearch iOS,196.84, 144 
17/12/2016,US Facebook Android,985.53, 624 
17/12/2016,US Facebook iOS,588.94, 223 
17/12/2016,US GoogleSearch Android,"2,467.28"," 1,154 "
17/12/2016,US GoogleSearch iOS,612.40, 199 
18/12/2016,EU Facebook Android,"4,202.18"," 6,076 "
18/12/2016,EU Facebook iOS,326.81, 239 
18/12/2016,EU GoogleSearch Android,976.21," 2,432 "
18/12/2016,EU GoogleSearch iOS,218.53, 186 
18/12/2016,US Facebook Android,"1,102.69", 595 
18/12/2016,US Facebook iOS,809.04, 257 
18/12/2016,US GoogleSearch Android,"1,827.89", 909 
18/12/2016,US GoogleSearch iOS,460.49, 168 
19/12/2016,EU Facebook Android,"4,202.18"," 6,134 "
19/12/2016,EU Facebook iOS,326.81, 274 
19/12/2016,EU GoogleSearch Android,973.35," 2,429 "
19/12/2016,EU GoogleSearch iOS,252.36, 231 
19/12/2016,US Facebook Android,"1,049.72", 615 
19/12/2016,US Facebook iOS,790.10, 328 
19/12/2016,US GoogleSearch Android,"1,845.55", 990 
19/12/2016,US GoogleSearch iOS,436.52, 164 
20/12/2016,EU Facebook Android,"5,687.46"," 6,579 "
20/12/2016,EU Facebook iOS,229.39, 212 
20/12/2016,EU GoogleSearch Android,951.93," 2,393 "
20/12/2016,EU GoogleSearch iOS,254.95, 223 
20/12/2016,US Facebook Android,991.84, 555 
20/12/2016,US Facebook iOS,812.44, 323 
20/12/2016,US GoogleSearch Android,"1,877.95"," 1,064 "
20/12/2016,US GoogleSearch iOS,488.71, 181 
21/12/2016,EU Facebook Android,"5,283.49"," 5,848 "
21/12/2016,EU Facebook iOS,31.34, 29 
21/12/2016,EU GoogleSearch Android,985.27," 2,335 "
21/12/2016,EU GoogleSearch iOS,233.61, 257 
21/12/2016,US Facebook Android,"1,130.65", 639 
21/12/2016,US Facebook iOS,874.17, 310 
21/12/2016,US GoogleSearch Android,"1,808.42", 982 
21/12/2016,US GoogleSearch iOS,494.19, 173 
22/12/2016,EU Facebook Android,"5,457.33"," 5,075 "
22/12/2016,EU Facebook iOS,75.76, 44 
22/12/2016,EU GoogleSearch Android,"1,044.94"," 2,120 "
22/12/2016,EU GoogleSearch iOS,217.71, 194 
22/12/2016,US Facebook Android,"1,073.29", 541 
22/12/2016,US Facebook iOS,555.70, 232 
22/12/2016,US GoogleSearch Android,"1,817.17", 973 
22/12/2016,US GoogleSearch iOS,479.35, 161 
23/12/2016,EU Facebook Android,"4,477.01"," 4,408 "
23/12/2016,EU Facebook iOS,47.70, 30 
23/12/2016,EU GoogleSearch Android,"1,097.90"," 1,940 "
23/12/2016,EU GoogleSearch iOS,153.38, 141 
23/12/2016,US Facebook Android,778.07, 448 
23/12/2016,US Facebook iOS,238.13, 120 
23/12/2016,US GoogleSearch Android,"1,763.58", 934 
23/12/2016,US GoogleSearch iOS,446.57, 196 
24/12/2016,EU Facebook Android,"3,747.83"," 3,402 "
24/12/2016,EU Facebook iOS,28.85, 7 
24/12/2016,EU GoogleSearch Android,982.92," 1,712 "
24/12/2016,EU GoogleSearch iOS,155.06, 96 
24/12/2016,US Facebook Android,746.65, 383 
24/12/2016,US Facebook iOS,238.13, 104 
24/12/2016,US GoogleSearch Android,"1,722.33", 832 
24/12/2016,US GoogleSearch iOS,427.48, 173 
25/12/2016,EU Facebook Android,"5,115.60"," 3,986 "
25/12/2016,EU Facebook iOS,38.06, 15 
25/12/2016,EU GoogleSearch Android,984.87," 2,026 "
25/12/2016,EU GoogleSearch iOS,203.12, 145 
25/12/2016,US Facebook Android,730.61, 378 
25/12/2016,US Facebook iOS,216.66, 109 
25/12/2016,US GoogleSearch Android,"1,600.38", 799 
25/12/2016,US GoogleSearch iOS,310.85, 129 
26/12/2016,EU Facebook Android,"5,243.47"," 6,138 "
26/12/2016,EU Facebook iOS,0.00, 1 
26/12/2016,EU GoogleSearch Android,"1,192.96"," 2,350 "
26/12/2016,EU GoogleSearch iOS,252.45, 184 
26/12/2016,US Facebook Android,551.54, 468 
26/12/2016,US Facebook iOS,238.13, 148 
26/12/2016,US GoogleSearch Android,"1,797.05", 957 
26/12/2016,US GoogleSearch iOS,412.59, 180 
27/12/2016,EU Facebook Android,"7,401.47"," 8,236 "
27/12/2016,EU Facebook iOS,177.01, 80 
27/12/2016,EU GoogleSearch Android,"1,223.38"," 2,397 "
27/12/2016,EU GoogleSearch iOS,308.27, 209 
27/12/2016,US Facebook Android,492.10, 410 
27/12/2016,US Facebook iOS,238.13, 152 
27/12/2016,US GoogleSearch Android,"1,782.46"," 1,146 "
27/12/2016,US GoogleSearch iOS,376.01, 170 
28/12/2016,EU Facebook Android,"8,964.23"," 9,703 "
28/12/2016,EU GoogleSearch Android,"1,147.21"," 2,263 "
28/12/2016,EU GoogleSearch iOS,308.42, 207 
28/12/2016,US Facebook Android,410.75, 335 
28/12/2016,US Facebook iOS,238.13, 148 
28/12/2016,US GoogleSearch Android,"1,770.91"," 1,130 "
28/12/2016,US GoogleSearch iOS,376.70, 174 
29/12/2016,EU Facebook Android,"10,640.76"," 9,463 "
29/12/2016,EU GoogleSearch Android,"1,155.79"," 2,095 "
29/12/2016,EU GoogleSearch iOS,265.50, 174 
29/12/2016,US Facebook Android,515.83, 351 
29/12/2016,US Facebook iOS,238.13, 141 
29/12/2016,US GoogleSearch Android,"1,747.62"," 1,103 "
29/12/2016,US GoogleSearch iOS,375.72, 194 
30/12/2016,EU Facebook Android,"3,152.49"," 2,451 "
30/12/2016,EU Facebook iOS,"7,302.54"," 5,810 "
30/12/2016,EU GoogleSearch Android,"1,034.89"," 1,966 "
30/12/2016,EU GoogleSearch iOS,237.39, 162 
30/12/2016,US Facebook Android,658.46, 463 
30/12/2016,US Facebook iOS,95.50, 59 
30/12/2016,US GoogleSearch Android,"1,723.52"," 1,021 "
30/12/2016,US GoogleSearch iOS,368.82, 174 
31/12/2016,EU Facebook Android,"3,077.98"," 1,552 "
31/12/2016,EU Facebook iOS,"6,623.83"," 5,033 "
31/12/2016,EU GoogleSearch Android,"1,055.06"," 1,892 "
31/12/2016,EU GoogleSearch iOS,214.81, 149 
31/12/2016,US Facebook Android,658.46, 383 
31/12/2016,US Facebook iOS,95.50, 45 
31/12/2016,US GoogleSearch Android,"1,523.09", 893 
31/12/2016,US GoogleSearch iOS,307.34, 162 
